id,Date/Time,lon,lat,day,hour,minute,second,Full_loc,Address,Street
10,2008-02-04 12:07:25,116.44737,39.94115,4,12,7,25,"39.94115,116.44737","26 Dongzhimen Outer St, Chao Yang Qu, Bei Jing Shi, China, 100027",26 Dongzhimen Outer St
10,2008-02-04 12:07:37,116.44628,39.94102,4,12,7,37,"39.94102,116.44628","China, Bei Jing Shi, Chao Yang Qu, 东直门外大街 邮政编码: 100027", 东直门外大街 邮政编码
10,2008-02-04 12:07:52,116.44615,39.94,4,12,7,52,"39.94,116.44615","15 Xing Fu Er Cun, Chao Yang Qu, Bei Jing Shi, China, 100027",15 Xing Fu Er Cun
10,2008-02-04 12:08:12,116.44422,39.93983,4,12,8,12,"39.93983,116.44422","China, Bei Jing Shi, Dong Cheng Qu, 幸福二村1号楼一层 邮政编码: 100027", 幸福二村1号楼一层 邮政编码
10,2008-02-04 12:08:15,116.44413,39.93965,4,12,8,15,"39.93965,116.44413","China, Bei Jing Shi, Dong Cheng Qu, Sanyuan Bridge, 春秀路甲11号楼 邮政编码: 100027", Sanyuan Bridge
10,2008-02-04 12:09:03,116.44422,39.93552,4,12,9,3,"39.93552,116.44422","China, Bei Jing Shi, Chao Yang Qu, 三里屯春秀路,与幸福村中街路口南约50米路东 邮政编码: 100020", 三里屯春秀路
10,2008-02-04 12:09:55,116.44408,39.933,4,12,9,55,"39.933,116.44408","China, Bei Jing Shi, Chao Yang Qu, 三里屯工体西路50号 邮政编码: 100020", 三里屯工体西路50号 邮政编码
10,2008-02-04 12:09:58,116.44402,39.9328,4,12,9,58,"39.9328,116.44402","China, Bei Jing Shi, Chao Yang Qu, 三里屯工体西路50号 邮政编码: 100020", 三里屯工体西路50号 邮政编码
10,2008-02-04 12:10:05,116.444,39.9324,4,12,10,5,"39.9324,116.444","China, Bei Jing Shi, Dong Cheng Qu, 三里屯春秀路1号楼南508室 邮政编码: 100020", 三里屯春秀路1号楼南508室 邮政编码
10,2008-02-04 12:10:11,116.44387,39.93238,4,12,10,11,"39.93238,116.44387","China, Bei Jing Shi, Dong Cheng Qu, 三里屯春秀路1号楼南508室 邮政编码: 100020", 三里屯春秀路1号楼南508室 邮政编码
10,2008-02-04 12:12:46,116.43745,39.93178,4,12,12,46,"39.93178,116.43745","35 Wangjiayuan Hu Tong, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",35 Wangjiayuan Hu Tong
10,2008-02-04 12:14:21,116.43485,39.92557,4,12,14,21,"39.92557,116.43485","China, Bei Jing Shi, Chao Yang Qu, 朝阳门北大街21号 邮政编码: 100010", 朝阳门北大街21号 邮政编码
10,2008-02-04 12:14:41,116.43447,39.92547,4,12,14,41,"39.92547,116.43447","China, Bei Jing Shi, Chao Yang Qu, 朝阳门桥西北 邮政编码: 100010", 朝阳门桥西北 邮政编码
10,2008-02-04 12:14:44,116.43443,39.9253,4,12,14,44,"39.9253,116.43443","China, Bei Jing Shi, Chao Yang Qu, 朝阳门桥西北 邮政编码: 100010", 朝阳门桥西北 邮政编码
10,2008-02-04 12:15:14,116.43432,39.92292,4,12,15,14,"39.92292,116.43432","China, Bei Jing Shi, Dong Cheng Qu, 朝阳门SOHO 邮政编码: 100010", 朝阳门SOHO 邮政编码
10,2008-02-04 12:15:20,116.4342,39.92287,4,12,15,20,"39.92287,116.4342","China, Bei Jing Shi, Dong Cheng Qu, 朝阳门SOHO 邮政编码: 100010", 朝阳门SOHO 邮政编码
10,2008-02-04 12:15:23,116.43403,39.92287,4,12,15,23,"39.92287,116.43403","China, Bei Jing Shi, Dong Cheng Qu, 朝阳门SOHO 邮政编码: 100010", 朝阳门SOHO 邮政编码
10,2008-02-04 12:15:58,116.4303,39.92307,4,12,15,58,"39.92307,116.4303","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 北竹杆胡同2号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:16:56,116.43023,39.92308,4,12,16,56,"39.92308,116.43023","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 北竹杆胡同2号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:17:18,116.42833,39.92335,4,12,17,18,"39.92335,116.42833","130 Chaoyangmen Inner St, Chaoyangmen, Dong Cheng Qu, Bei Jing Shi, China, 100010",130 Chaoyangmen Inner St
10,2008-02-04 12:17:24,116.42773,39.92332,4,12,17,24,"39.92332,116.42773","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 南竹杆胡同9号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:17:34,116.427,39.92315,4,12,17,34,"39.92315,116.427","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 南竹杆胡同11号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:17:46,116.42583,39.92322,4,12,17,46,"39.92322,116.42583","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝阳门南小街 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:17:49,116.42578,39.92342,4,12,17,49,"39.92342,116.42578","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝阳门南小街 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:18:07,116.42578,39.92508,4,12,18,7,"39.92508,116.42578","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝阳门北小街 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:18:11,116.42558,39.92552,4,12,18,11,"39.92552,116.42558","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝内后芳嘉园胡同11号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:18:39,116.42578,39.92598,4,12,18,39,"39.92598,116.42578","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝阳门北小街甲125号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:18:42,116.42563,39.92605,4,12,18,42,"39.92605,116.42563","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝阳门北小街 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:18:51,116.42517,39.92605,4,12,18,51,"39.92605,116.42517","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 隆福寺前街1号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:19:17,116.42517,39.92605,4,12,19,17,"39.92605,116.42517","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 隆福寺前街1号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:21:05,116.42517,39.92605,4,12,21,5,"39.92605,116.42517","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 隆福寺前街1号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:21:32,116.42417,39.92593,4,12,21,32,"39.92593,116.42417","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 隆福寺前街1号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:21:35,116.42413,39.92593,4,12,21,35,"39.92593,116.42413","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝内大街201-4号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:21:42,116.42368,39.92608,4,12,21,42,"39.92608,116.42368","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝内大街201-6号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:21:48,116.4234,39.92633,4,12,21,48,"39.92633,116.4234","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 朝内大街201-8号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:21:54,116.42277,39.92675,4,12,21,54,"39.92675,116.42277","China, Bei Jing Shi, Dong Cheng Qu, Chaoyangmen, 东四三条35-1号 邮政编码: 100010", Chaoyangmen
10,2008-02-04 12:22:25,116.42013,39.92613,4,12,22,25,"39.92613,116.42013","11 Dongsier Aly, Dong Cheng Qu, Bei Jing Shi, China, 100010",11 Dongsier Aly
10,2008-02-04 12:22:28,116.42005,39.92628,4,12,22,28,"39.92628,116.42005","China, Bei Jing Shi, Dong Cheng Qu, 东四二条11号北楼 邮政编码: 100010", 东四二条11号北楼 邮政编码
10,2008-02-04 12:22:45,116.41995,39.92775,4,12,22,45,"39.92775,116.41995","China, Bei Jing Shi, Dong Cheng Qu, 东四北大街东四四条甲83号 邮政编码: 100010", 东四北大街东四四条甲83号 邮政编码
10,2008-02-04 12:22:51,116.42037,39.92785,4,12,22,51,"39.92785,116.42037","China, Bei Jing Shi, Dong Cheng Qu, 东四四条69号 邮政编码: 100010", 东四四条69号 邮政编码
10,2008-02-04 12:22:58,116.42083,39.92787,4,12,22,58,"39.92787,116.42083","China, Bei Jing Shi, Dong Cheng Qu, 东四四条65-1号 邮政编码: 100010", 东四四条65-1号 邮政编码
10,2008-02-04 12:23:54,116.4258,39.9279,4,12,23,54,"39.9279,116.4258","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:23:57,116.42585,39.9278,4,12,23,57,"39.9278,116.42585","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街甲113 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:24:10,116.42583,39.92722,4,12,24,10,"39.92722,116.42583","115 Chaoyangmen N St, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",115 Chaoyangmen N St
10,2008-02-04 12:24:14,116.42587,39.92717,4,12,24,14,"39.92717,116.42587","115 Chaoyangmen N St, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",115 Chaoyangmen N St
10,2008-02-04 12:24:17,116.42592,39.92722,4,12,24,17,"39.92722,116.42592","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街甲115号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:25:15,116.42542,39.93193,4,12,25,15,"39.93193,116.42542","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 东四八条6号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:25:21,116.42548,39.93217,4,12,25,21,"39.93217,116.42548","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 东四八条4号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:25:40,116.42633,39.9322,4,12,25,40,"39.9322,116.42633","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:27:16,116.42692,39.9322,4,12,27,16,"39.9322,116.42692","7 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",7 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:27:37,116.42738,39.93192,4,12,27,37,"39.93192,116.42738","11 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",11 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:27:44,116.42757,39.93187,4,12,27,44,"39.93187,116.42757","11 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",11 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:27:51,116.4281,39.93187,4,12,27,51,"39.93187,116.4281","10 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",10 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:27:54,116.4283,39.93193,4,12,27,54,"39.93193,116.4283","10 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",10 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:27:58,116.42855,39.93215,4,12,27,58,"39.93215,116.42855","China, Bei Jing Shi, Dong Cheng Qu, 五路居东四十条军区总医院家属院3号楼 邮政编码: 100010", 五路居东四十条军区总医院家属院3号楼 邮政编码
10,2008-02-04 12:28:01,116.4286,39.93238,4,12,28,1,"39.93238,116.4286","3 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",3 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:28:11,116.4279,39.93275,4,12,28,11,"39.93275,116.4279","2 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",2 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:28:19,116.42738,39.93268,4,12,28,19,"39.93268,116.42738","China, Bei Jing Shi, Dong Cheng Qu, 德外东四十条军区总医院家属院2号楼 邮政编码: 100010", 德外东四十条军区总医院家属院2号楼 邮政编码
10,2008-02-04 12:28:26,116.4272,39.93255,4,12,28,26,"39.93255,116.4272","5 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",5 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:28:32,116.42695,39.9324,4,12,28,32,"39.9324,116.42695","China, Bei Jing Shi, Dong Cheng Qu, 燕莎东四十条军区总医院家属院6号楼 邮政编码: 100010", 燕莎东四十条军区总医院家属院6号楼 邮政编码
10,2008-02-04 12:29:22,116.41987,39.93232,4,12,29,22,"39.93232,116.41987","China, Bei Jing Shi, Dong Cheng Qu, 东四八条99-1号 邮政编码: 100010", 东四八条99-1号 邮政编码
10,2008-02-04 12:31:48,116.41208,39.93227,4,12,31,48,"39.93227,116.41208","China, Bei Jing Shi, Dong Cheng Qu, 南剪子巷54号 邮政编码: 100009", 南剪子巷54号 邮政编码
10,2008-02-04 12:32:10,116.41193,39.93227,4,12,32,10,"39.93227,116.41193","China, Bei Jing Shi, Dong Cheng Qu, 南剪子巷56号 邮政编码: 100009", 南剪子巷56号 邮政编码
10,2008-02-04 12:33:32,116.41143,39.93222,4,12,33,32,"39.93222,116.41143","China, Bei Jing Shi, Dong Cheng Qu, 山老胡同3号 邮政编码: 100009", 山老胡同3号 邮政编码
10,2008-02-04 12:33:32,116.41143,39.93222,4,12,33,32,"39.93222,116.41143","China, Bei Jing Shi, Dong Cheng Qu, 山老胡同3号 邮政编码: 100009", 山老胡同3号 邮政编码
10,2008-02-04 12:34:55,116.41132,39.9322,4,12,34,55,"39.9322,116.41132","China, Bei Jing Shi, Dong Cheng Qu, 山老胡同5号 邮政编码: 100009", 山老胡同5号 邮政编码
10,2008-02-04 12:35:53,116.41118,39.93217,4,12,35,53,"39.93217,116.41118","China, Bei Jing Shi, Dong Cheng Qu, 山老胡同7号 邮政编码: 100009", 山老胡同7号 邮政编码
10,2008-02-04 12:35:56,116.41122,39.93212,4,12,35,56,"39.93212,116.41122","China, Bei Jing Shi, Dong Cheng Qu, 山老胡同7号 邮政编码: 100009", 山老胡同7号 邮政编码
10,2008-02-04 12:36:23,116.41443,39.93215,4,12,36,23,"39.93215,116.41443","China, Bei Jing Shi, Dong Cheng Qu, 汪芝麻胡同28号 邮政编码: 100009", 汪芝麻胡同28号 邮政编码
10,2008-02-04 12:36:34,116.41445,39.93217,4,12,36,34,"39.93217,116.41445","China, Bei Jing Shi, Dong Cheng Qu, 汪芝麻胡同28号 邮政编码: 100009", 汪芝麻胡同28号 邮政编码
10,2008-02-04 12:37:25,116.42235,39.93222,4,12,37,25,"39.93222,116.42235","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 东四八条38号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:37:28,116.42242,39.93215,4,12,37,28,"39.93215,116.42242","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 东四八条38号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:37:57,116.4224,39.93062,4,12,37,57,"39.93062,116.4224","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 德华里34号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:38:02,116.4224,39.93053,4,12,38,2,"39.93053,116.4224","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 德华里38号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:38:15,116.42245,39.93008,4,12,38,15,"39.93008,116.42245","36 Dongsiliu Aly, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",36 Dongsiliu Aly
10,2008-02-04 12:38:15,116.42245,39.93008,4,12,38,15,"39.93008,116.42245","36 Dongsiliu Aly, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",36 Dongsiliu Aly
10,2008-02-04 12:38:52,116.42243,39.92915,4,12,38,52,"39.92915,116.42243","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 流水巷38号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:39:06,116.42242,39.92893,4,12,39,6,"39.92893,116.42242","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 流水巷40号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:39:09,116.42247,39.92885,4,12,39,9,"39.92885,116.42247","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 流水巷40号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:39:12,116.42255,39.92885,4,12,39,12,"39.92885,116.42255","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 流水巷40号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:39:15,116.42263,39.9289,4,12,39,15,"39.9289,116.42263","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 地铁五号线东四地铁站 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:39:31,116.42268,39.92905,4,12,39,31,"39.92905,116.42268","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 流水东巷4号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:39:46,116.42262,39.92937,4,12,39,46,"39.92937,116.42262","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 流水东巷3号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:41:03,116.42243,39.93103,4,12,41,3,"39.93103,116.42243","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 德华里14号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:41:54,116.4224,39.93213,4,12,41,54,"39.93213,116.4224","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 东四八条38号 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:42:26,116.4258,39.93227,4,12,42,26,"39.93227,116.4258","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街,与东四十条路口以南约80米路西 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:42:26,116.4258,39.93227,4,12,42,26,"39.93227,116.4258","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街,与东四十条路口以南约80米路西 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:42:39,116.42605,39.93232,4,12,42,39,"39.93232,116.42605","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:42:42,116.42622,39.9324,4,12,42,42,"39.9324,116.42622","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门北小街 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:42:50,116.42687,39.93228,4,12,42,50,"39.93228,116.42687","China, Bei Jing Shi, Dong Cheng Qu, 燕莎东四十条军区总医院家属院6号楼 邮政编码: 100010", 燕莎东四十条军区总医院家属院6号楼 邮政编码
10,2008-02-04 12:43:01,116.4275,39.93192,4,12,43,1,"39.93192,116.4275","11 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",11 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:43:09,116.42813,39.93193,4,12,43,9,"39.93193,116.42813","9 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",9 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:43:09,116.42813,39.93193,4,12,43,9,"39.93193,116.42813","9 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",9 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:43:12,116.42828,39.93202,4,12,43,12,"39.93202,116.42828","China, Bei Jing Shi, Dong Cheng Qu, 公主坟东四十条军区总医院家属院9号楼 邮政编码: 100010", 公主坟东四十条军区总医院家属院9号楼 邮政编码
10,2008-02-04 12:43:12,116.42828,39.93202,4,12,43,12,"39.93202,116.42828","China, Bei Jing Shi, Dong Cheng Qu, 公主坟东四十条军区总医院家属院9号楼 邮政编码: 100010", 公主坟东四十条军区总医院家属院9号楼 邮政编码
10,2008-02-04 12:43:18,116.4285,39.93227,4,12,43,18,"39.93227,116.4285","3 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",3 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:43:21,116.42852,39.93242,4,12,43,21,"39.93242,116.42852","China, Bei Jing Shi, Dong Cheng Qu, 五路居东四十条军区总医院家属院3号楼 邮政编码: 100010", 五路居东四十条军区总医院家属院3号楼 邮政编码
10,2008-02-04 12:43:24,116.4284,39.93258,4,12,43,24,"39.93258,116.4284","China, Bei Jing Shi, Dong Cheng Qu, Dongsi Subdistrict, Beijing, 朝阳门内北小街2号凯龙大厦403室404室 邮政编码: 100010", Dongsi Subdistrict
10,2008-02-04 12:43:29,116.42803,39.93278,4,12,43,29,"39.93278,116.42803","China, Bei Jing Shi, Dong Cheng Qu, 德外东四十条军区总医院家属院2号楼 邮政编码: 100010", 德外东四十条军区总医院家属院2号楼 邮政编码
10,2008-02-04 12:43:35,116.42777,39.93277,4,12,43,35,"39.93277,116.42777","2 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",2 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:44:04,116.42728,39.93268,4,12,44,4,"39.93268,116.42728","China, Bei Jing Shi, Dong Cheng Qu, 德外东四十条军区总医院家属院2号楼 邮政编码: 100010", 德外东四十条军区总医院家属院2号楼 邮政编码
10,2008-02-04 12:44:11,116.42698,39.93262,4,12,44,11,"39.93262,116.42698","6 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",6 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:44:14,116.4267,39.93267,4,12,44,14,"39.93267,116.4267","1 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan, Dongsi Subdistrict, Beijing, Dong Cheng Qu, Bei Jing Shi, China, 100010",1 Dong Si Shi Tiao Jun Qu Zong Yi Yuan Jia Shu Yuan
10,2008-02-04 12:47:00,116.40408,39.93202,4,12,47,0,"39.93202,116.40408","China, Bei Jing Shi, Dong Cheng Qu, 北河胡同甲22号 邮政编码: 100009", 北河胡同甲22号 邮政编码
10,2008-02-04 12:48:23,116.4028,39.93198,4,12,48,23,"39.93198,116.4028","China, Bei Jing Shi, Dong Cheng Qu, 织染局胡同 邮政编码: 100009", 织染局胡同 邮政编码
10,2008-02-04 12:49:53,116.4028,39.93197,4,12,49,53,"39.93197,116.4028","China, Bei Jing Shi, Dong Cheng Qu, 织染局胡同 邮政编码: 100009", 织染局胡同 邮政编码
10,2008-02-04 12:51:04,116.39203,39.93208,4,12,51,4,"39.93208,116.39203","China, Bei Jing Shi, Xi Cheng Qu, 西安门 Beihai N Aly, 文津街1号北海公园 邮政编码: 100035", 西安门 Beihai N Aly
10,2008-02-04 12:55:02,116.36238,39.93112,4,12,55,2,"39.93112,116.36238","8 Guanyuan Hu Tong, Xi Cheng Qu, Bei Jing Shi, China, 100033",8 Guanyuan Hu Tong
10,2008-02-04 12:57:43,116.35317,39.93105,4,12,57,43,"39.93105,116.35317","129 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",129 Beilishi Rd
10,2008-02-04 12:57:43,116.35317,39.93105,4,12,57,43,"39.93105,116.35317","129 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",129 Beilishi Rd
10,2008-02-04 12:57:46,116.35307,39.93105,4,12,57,46,"39.93105,116.35307","129 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",129 Beilishi Rd
10,2008-02-04 12:57:53,116.35293,39.93105,4,12,57,53,"39.93105,116.35293","129 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",129 Beilishi Rd
10,2008-02-04 12:58:15,116.35172,39.93068,4,12,58,15,"39.93068,116.35172","129 Beilishi Rd, Xi Cheng Qu, Bei Jing Shi, China, 100033",129 Beilishi Rd
10,2008-02-04 12:58:37,116.35005,39.93112,4,12,58,37,"39.93112,116.35005","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街4号-6 邮政编码: 100033", 车公庄大街4号-6 邮政编码
10,2008-02-04 12:58:40,116.34997,39.93137,4,12,58,40,"39.93137,116.34997","China, Bei Jing Shi, Xi Cheng Qu, 车公庄大街4号-5 邮政编码: 100033", 车公庄大街4号-5 邮政编码
10,2008-02-04 12:59:13,116.3499,39.93463,4,12,59,13,"39.93463,116.3499","China, Bei Jing Shi, Xi Cheng Qu, 新华里16-2 邮政编码: 100033", 新华里16-2 邮政编码
10,2008-02-04 12:59:16,116.34993,39.93473,4,12,59,16,"39.93473,116.34993","China, Bei Jing Shi, Xi Cheng Qu, Chegongzhuang N St, 车公庄北街新华里16-1 邮政编码: 100033", Chegongzhuang N St
10,2008-02-04 13:00:17,116.34982,39.93637,4,13,0,17,"39.93637,116.34982","China, Bei Jing Shi, Xi Cheng Qu, 西直门外南路6号 邮政编码: 100033", 西直门外南路6号 邮政编码
10,2008-02-04 13:00:20,116.34993,39.93643,4,13,0,20,"39.93643,116.34993","China, Bei Jing Shi, Xi Cheng Qu, 西直门外南路6号 邮政编码: 100033", 西直门外南路6号 邮政编码
